Current URL,New business.gov.uk destination URL,Meta Title,Meta Description
https://www.great.gov.uk/export-opportunities/opportunities/civil-engineering-enabling-works-associated-with-the-relocation-of-the-existing-playground-including-drainage-and-macadam-surfacing-works-at-leixlip-amenities-centre-leixlip-co-kildare,https://www.business.gov.uk/export-opportunities/opportunities/civil-engineering-enabling-works-associated-with-the-relocation-of-the-existing-playground-including-drainage-and-macadam-surfacing-works-at-leixlip-amenities-centre-leixlip-co-kildare/,Export Opportunity – Ireland – Playground Works | business.gov.uk,"Civil engineering works for playground relocation and drainage in Leixlip, Ireland."
https://www.great.gov.uk/export-opportunities/opportunities/cork-city-council-ballyvolane-strategic-transport-corridor-north-ring-road-to-mervue-scheme/,https://www.business.gov.uk/export-opportunities/opportunities/cork-city-council-ballyvolane-strategic-transport-corridor-north-ring-road-to-mervue-scheme/,Export Opportunity – Ireland – Transport Corridor Project | business.gov.uk,"Strategic transport infrastructure project for Cork City Council, Ireland."
https://www.great.gov.uk/export-opportunities/opportunities/cross-domain-gateway-5,https://www.business.gov.uk/export-opportunities/opportunities/cross-domain-gateway-5/,Export Opportunity – NATO – Cross Domain Gateway | business.gov.uk,Provide technical services for NATO’s Cross Domain Gateway 5 infrastructure.
https://www.great.gov.uk/export-opportunities/opportunities/consultancy-services-for-streetscape-development/,https://www.business.gov.uk/export-opportunities/opportunities/consultancy-services-for-streetscape-development/,Export Opportunity – Hong Kong – Streetscape Consultancy | business.gov.uk,Provide consultancy services for public realm and streetscape development.
https://www.great.gov.uk/export-opportunities/opportunities/cyprus-market-management-system-mms,https://www.business.gov.uk/export-opportunities/opportunities/cyprus-market-management-system-mms/,Export Opportunity – Cyprus – Market Management System | business.gov.uk,Deliver a market management system (MMS) for digital trade oversight in Cyprus.
https://www.great.gov.uk/export-opportunities/opportunities/diesel-fuel-901,https://www.business.gov.uk/export-opportunities/opportunities/diesel-fuel-901/,Export Opportunity – Poland – Diesel Fuel | business.gov.uk,Supply diesel fuel to meet procurement needs in Poland.
https://www.great.gov.uk/export-opportunities/opportunities/de-icing-agents-406,https://www.business.gov.uk/export-opportunities/opportunities/de-icing-agents-406/,Export Opportunity – Poland – De-Icing Agents | business.gov.uk,Provide de-icing agents for winter road and infrastructure maintenance in Poland.
https://www.great.gov.uk/export-opportunities/opportunities/egypt-scrap-metal,https://www.business.gov.uk/export-opportunities/opportunities/egypt-scrap-metal/,Export Opportunity – Egypt – Scrap Metal | business.gov.uk,Export scrap metal to buyers in Egypt for recycling and industrial use.
https://www.great.gov.uk/export-opportunities/opportunities/diesel-fuel-en-590-26591,https://www.business.gov.uk/export-opportunities/opportunities/diesel-fuel-en-590-26591/,Export Opportunity – Italy – Diesel Fuel (EN 590) | business.gov.uk,Supply EN 590 diesel fuel to clients in the Italian market.
https://www.great.gov.uk/export-opportunities/opportunities/essential-oils,https://www.business.gov.uk/export-opportunities/opportunities/essential-oils/,Export Opportunity – Turkey – Essential Oils | business.gov.uk,Export essential oils to the Turkish market for use in cosmetics and wellness.
https://www.great.gov.uk/export-opportunities/opportunities/ephemeral-paragon-e-gon,https://www.business.gov.uk/export-opportunities/opportunities/ephemeral-paragon-e-gon/,Export Opportunity – USA – Ephemeral Paragon (E-Gon) | business.gov.uk,Supply equipment and technology for the Ephemeral Paragon (E-Gon) project.
https://www.great.gov.uk/export-opportunities/opportunities/feasibility-study-for-a-solar-power-project,https://www.business.gov.uk/export-opportunities/opportunities/feasibility-study-for-a-solar-power-project/,Export Opportunity – Bangladesh – Solar Power Feasibility | business.gov.uk,Conduct a feasibility study for a solar power development in Bangladesh.
https://www.great.gov.uk/export-opportunities/opportunities/fiontar-pobail-pairc-uile-aimsire-all-weather-recreational-facility,https://www.business.gov.uk/export-opportunities/opportunities/fiontar-pobail-pairc-uile-aimsire-all-weather-recreational-facility/,Export Opportunity – Ireland – All-Weather Facility | business.gov.uk,Deliver design and construction for an all-weather recreation facility in Ireland.
https://www.great.gov.uk/export-opportunities/opportunities/france-halal-meat,https://www.business.gov.uk/export-opportunities/opportunities/france-halal-meat/,Export Opportunity – France – Halal Meat | business.gov.uk,Export halal-certified meat products to the French market.
https://www.great.gov.uk/export-opportunities/opportunities/foynes-to-limerick-road-including-adare-bypass-independent-pscs-services,https://www.business.gov.uk/export-opportunities/opportunities/foynes-to-limerick-road-including-adare-bypass-independent-pscs-services/,Export Opportunity – Ireland – PSCS Road Project Services | business.gov.uk,Provide PSCS services for a major transport project between Foynes and Limerick.
https://www.great.gov.uk/export-opportunities/opportunities/fire-trucks-75106,https://www.business.gov.uk/export-opportunities/opportunities/fire-trucks-75106/,Export Opportunity – Germany – Fire Trucks | business.gov.uk,Export fire trucks and emergency response vehicles to Germany.
https://www.great.gov.uk/export-opportunities/opportunities/hlvw-spares-miscellaneous,https://www.business.gov.uk/export-opportunities/opportunities/hlvw-spares-miscellaneous/,Export Opportunity – Canada – HLVW Spares | business.gov.uk,Provide miscellaneous spares for HLVW vehicles in Canada.
https://www.great.gov.uk/export-opportunities/opportunities/hartmann-1-2-liter-explosive-dust-test-chamber,https://www.business.gov.uk/export-opportunities/opportunities/hartmann-1-2-liter-explosive-dust-test-chamber/,Export Opportunity – USA – Dust Test Chamber | business.gov.uk,Supply a Hartmann 1.2 litre explosive dust test chamber for safety testing.
https://www.great.gov.uk/export-opportunities/opportunities/india-attapulgus-type-filter-clay-for-kero-merox-2-unit,https://www.business.gov.uk/export-opportunities/opportunities/india-attapulgus-type-filter-clay-for-kero-merox-2-unit/,Export Opportunity – India – Filter Clay | business.gov.uk,Export attapulgus filter clay for India's Kero Merox-2 refining unit.
https://www.great.gov.uk/export-opportunities/opportunities/india-urban-regeneration-project,https://www.business.gov.uk/export-opportunities/opportunities/india-urban-regeneration-project/,Export Opportunity – India – Urban Regeneration | business.gov.uk,Support India's urban regeneration efforts through design and development services.
https://www.great.gov.uk/export-opportunities/opportunities/india-chemical-company-looking-for-distribution-opportunities-with-uk-chemical-manufacturers,https://www.business.gov.uk/export-opportunities/opportunities/india-chemical-company-looking-for-distribution-opportunities-with-uk-chemical-manufacturers/,Export Opportunity – India – Chemical Distribution | business.gov.uk,Indian chemical firm seeks distribution partnerships with UK manufacturers.
https://www.great.gov.uk/export-opportunities/opportunities/india-used-cooking-oil,https://www.business.gov.uk/export-opportunities/opportunities/india-used-cooking-oil/,Export Opportunity – India – Used Cooking Oil | business.gov.uk,Export used cooking oil for biofuel or industrial use in India.
https://www.great.gov.uk/export-opportunities/opportunities/information-systems-and-servers-13216,https://www.business.gov.uk/export-opportunities/opportunities/information-systems-and-servers-13216/,Export Opportunity – Poland – Information Systems | business.gov.uk,Supply IT systems and servers to meet digital infrastructure needs in Poland.
https://www.great.gov.uk/export-opportunities/opportunities/iraq-kurdistan-region-local-company-looking-to-bottle-label-and-distribute-spirits-from-the-uk,https://www.business.gov.uk/export-opportunities/opportunities/iraq-kurdistan-region-local-company-looking-to-bottle-label-and-distribute-spirits-from-the-uk/,Export Opportunity – Iraq – Spirits Bottling | business.gov.uk,Local firm in Kurdistan seeks UK spirits for bottling and distribution.
https://www.great.gov.uk/export-opportunities/opportunities/it-services-consulting-software-development-internet-and-assistance-91726,https://www.business.gov.uk/export-opportunities/opportunities/it-services-consulting-software-development-internet-and-assistance-91726/,Export Opportunity – Germany – IT Services | business.gov.uk,"Deliver IT consulting, development, and support to clients in Germany."
https://www.great.gov.uk/export-opportunities/opportunities/maintenance-service-support-for-zeiss-confocal-and-epifluorescence-microscopes,https://www.business.gov.uk/export-opportunities/opportunities/maintenance-service-support-for-zeiss-confocal-and-epifluorescence-microscopes/,Export Opportunity – USA – Zeiss Microscope Support | business.gov.uk,Provide maintenance services for Zeiss microscopes in the US market.
https://www.great.gov.uk/export-opportunities/opportunities/leargas-call-for-evaluators-2025-2027/,https://www.business.gov.uk/export-opportunities/opportunities/leargas-call-for-evaluators-2025-2027/,Export Opportunity – Ireland – Léargas Evaluators | business.gov.uk,Apply to evaluate EU-funded education and exchange programmes in Ireland.
https://www.great.gov.uk/export-opportunities/opportunities/market-wharf-replacement-and-breakwater,https://www.business.gov.uk/export-opportunities/opportunities/market-wharf-replacement-and-breakwater/,Export Opportunity – Canada – Wharf Replacement | business.gov.uk,Replace and reinforce Market Wharf and associated breakwater in Canada.
